household_id,person_weight,employed,age_centred,age_centred_squared,female,population_group,province,settlement_type,education_band,matric_plus,has_fixed_internet,has_mobile_internet,has_computer,any_home_internet,digital_access_score,smartphone_access,edu_digital_group,household_size,n_children_under15,elderly_in_household,dependency_ratio,female_x_children,other_member_matric
163102850000001801,786.92226984,Employed,-6,36,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,0,1,0.5,0,Yes
163102850000001801,786.92226984,Employed,-18,324,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",3,0,1,0.5,0,Yes
164100490000002001,811.891754673,Employed,-2,4,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,0,Yes
164100490000002001,811.891754673,Employed,-3,9,1,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
164100490000004401,646.853086171,Employed,-6,36,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,0,1,0.25,0,Yes
164100490000006801,684.598529849,Employed,14,196,1,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
164100490000006801,684.598529849,Employed,-16,256,1,Coloured,Western Cape,Non-metro urban,Degree,1,0,1,0,1,2,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
164100570000000101,1045.66249009,Employed,-3,9,0,Coloured,Western Cape,Non-metro urban,Degree,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,0,Yes
164100570000001901,815.339942991,Employed,13,169,0,Coloured,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,Yes
164100570000001901,815.339942991,Employed,8,64,1,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,0,1,2,1 or more per member,"Matric+, internet",2,0,0,0,0,No
164100570000003701,781.196950575,Employed,21,441,0,Coloured,Western Cape,Non-metro urban,Post-school certificate/diploma,1,1,0,0,1,2,1 or more per member,"Matric+, internet",5,1,0,0.25,0,Yes
164100570000003701,781.196950575,Employed,23,529,1,Coloured,Western Cape,Non-metro urban,Post-school certificate/diploma,1,1,0,0,1,2,1 or more per member,"Matric+, internet",5,1,0,0.25,1,Yes
164100570000003701,781.196950575,Employed,-3,9,1,Coloured,Western Cape,Non-metro urban,Matric,1,1,0,0,1,2,1 or more per member,"Matric+, internet",5,1,0,0.25,1,Yes
164100570000005501,1184.28892774,Employed,20,400,0,Coloured,Western Cape,Non-metro urban,Some secondary,0,1,1,0,1,3,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,0,Yes
164100570000005501,1184.28892774,Employed,-9,81,1,Coloured,Western Cape,Non-metro urban,Matric,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,Yes
164100570000005501,1184.28892774,Employed,-20,400,1,Coloured,Western Cape,Non-metro urban,Matric,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,Yes
164100570000007301,1124.72287284,Employed,-1,1,0,Coloured,Western Cape,Non-metro urban,Matric,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",4,2,0,1,0,Yes
164100570000007301,1124.72287284,Employed,-8,64,1,Coloured,Western Cape,Non-metro urban,Degree,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",4,2,0,1,2,Yes
164100570000009101,1395.81113609,Employed,-3,9,0,Coloured,Western Cape,Non-metro urban,Some secondary,0,1,0,0,1,2,Fewer than 1 per member,"Below matric, internet",6,2,0,0.5,0,Yes
164100570000009101,1395.81113609,Employed,-6,36,1,Coloured,Western Cape,Non-metro urban,Matric,1,1,0,0,1,2,Fewer than 1 per member,"Matric+, internet",6,2,0,0.5,2,Yes
164100570000010901,1590.10693288,Employed,-4,16,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",8,4,1,1.6666666666666667,0,No
164100570000010901,1590.10693288,Employed,-5,25,1,Coloured,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",8,4,1,1.6666666666666667,4,Yes
164100570000012701,666.228329452,Employed,-6,36,0,Coloured,Western Cape,Non-metro urban,Matric,1,1,1,1,1,4,Fewer than 1 per member,"Matric+, internet",3,0,1,2,0,No other working-age member
164100590000001201,1026.6055116,Employed,17,289,0,White,Western Cape,Farms,Degree,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
164100590000001201,1026.6055116,Employed,15,225,1,White,Western Cape,Farms,Degree,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
164100590000004601,1207.99971874,Employed,-8,64,1,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,1,1.3333333333333333,2,No
164100590000004601,1207.99971874,Unemployed,-16,256,1,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,1,1.3333333333333333,2,No
164100590000004601,1207.99971874,Unemployed,-3,9,0,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,1,1.3333333333333333,0,No
164100590000008001,815.868910848,Employed,-16,256,0,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",2,0,1,1,0,No other working-age member
164100590000011401,825.205920005,Employed,16,256,0,White,Western Cape,Farms,Post-school certificate/diploma,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
164100590000011401,825.205920005,Employed,4,16,1,White,Western Cape,Farms,Post-school certificate/diploma,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
164101180000003901,377.131901814,Employed,24,576,1,Coloured,Western Cape,Non-metro urban,Post-school certificate/diploma,1,1,1,1,1,4,1 or more per member,"Matric+, internet",2,0,1,1,0,No other working-age member
164101180000005101,756.556329695,Employed,-3,9,1,White,Western Cape,Non-metro urban,Degree,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",3,2,0,2,2,No other working-age member
164101180000006301,1910.26900139,Employed,-6,36,0,Black African,Western Cape,Non-metro urban,Degree,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,0,Yes
164101180000006301,1910.26900139,Employed,-3,9,1,Black African,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
164101180000006301,1910.26900139,Employed,-13,169,1,Black African,Western Cape,Non-metro urban,Degree,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
164101180000007501,557.872047463,Employed,12,144,1,Coloured,Western Cape,Non-metro urban,Post-school certificate/diploma,1,1,1,1,1,4,1 or more per member,"Matric+, internet",2,0,1,1,0,No other working-age member
164101280000002701,1193.73908717,Employed,14,196,0,White,Western Cape,Non-metro urban,Post-school certificate/diploma,1,1,1,1,1,4,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
164101280000002701,1193.73908717,Employed,12,144,1,White,Western Cape,Non-metro urban,Post-school certificate/diploma,1,1,1,1,1,4,1 or more per member,"Matric+, internet",2,0,0,0,0,Yes
164101280000015101,695.232120512,Employed,19,361,0,White,Western Cape,Non-metro urban,Degree,1,0,1,1,1,3,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
164101280000021301,695.232120512,Employed,17,289,0,White,Western Cape,Non-metro urban,Degree,1,0,0,1,0,2,1 or more per member,"Matric+, no internet",1,0,0,0,0,No other working-age member
164101600000000801,1320.46611805,Employed,-7,49,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",7,4,0,1.3333333333333333,0,Yes
164101600000000801,1320.46611805,Employed,-10,100,1,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",7,4,0,1.3333333333333333,4,Yes
164101600000002501,1230.0789329,Employed,-9,81,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",5,3,0,1.5,0,Yes
164101600000002501,1230.0789329,Employed,-9,81,1,Coloured,Western Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",5,3,0,1.5,3,Yes
164101600000004201,1128.98860466,Employed,-2,4,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,2,0,1,0,Yes
164101600000004201,1128.98860466,Employed,1,1,1,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,2,0,1,2,Yes
164101600000005901,911.303749779,Unemployed,-13,169,1,Coloured,Western Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,0,1,2,1 or more per member,"Matric+, internet",3,0,0,0,0,No
164101600000005901,911.303749779,Unemployed,-18,324,0,Coloured,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",3,0,0,0,0,Yes
164101600000007601,1307.47639431,Employed,15,225,0,Coloured,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,0,Yes
164101600000007601,1307.47639431,Employed,15,225,1,Coloured,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,1,Yes
164101600000007601,1307.47639431,Employed,-14,196,0,Coloured,Western Cape,Non-metro urban,Post-school certificate/diploma,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,0,Yes
164101600000011001,1335.62262669,Employed,-6,36,1,Coloured,Western Cape,Non-metro urban,Degree,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",6,1,0,0.2,1,Yes
164101600000011001,1335.62262669,Employed,-9,81,1,Coloured,Western Cape,Non-metro urban,Degree,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",6,1,0,0.2,1,Yes
164101600000011001,1335.62262669,Employed,-12,144,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",6,1,0,0.2,0,Yes
165100330000003601,1034.56362976,Employed,0,0,1,Black African,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,Yes
165100330000003601,1034.56362976,Unemployed,-19,361,1,Black African,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,Yes
165100330000007601,1175.44001914,Employed,1,1,0,Black African,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",2,0,0,0,0,No
165100330000007601,1175.44001914,Unemployed,2,4,1,Black African,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",2,0,0,0,0,No
165100330000015601,1107.58659092,Employed,12,144,0,Black African,Western Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,1 or more per member,"Below matric, internet",2,0,0,0,0,Yes
165100330000015601,1107.58659092,Unemployed,-10,100,1,Black African,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",2,0,0,0,0,No
165100330000019601,632.707442303,Employed,16,256,1,Black African,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
165100330000023601,1272.04388626,Employed,-10,100,0,Black African,Western Cape,Non-metro urban,Some secondary,0,0,0,0,0,1,1 or more per member,,2,0,0,0,0,No
165100330000023601,1272.04388626,Employed,-3,9,1,Black African,Western Cape,Non-metro urban,Some secondary,0,0,0,0,0,1,1 or more per member,,2,0,0,0,0,No
165100330000027601,855.664612487,Employed,-13,169,1,Black African,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
165100510000001501,736.302926064,Employed,9,81,0,White,Western Cape,Non-metro urban,Matric,1,1,1,1,1,4,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
165100510000004701,1648.70742054,Employed,20,400,0,Coloured,Western Cape,Non-metro urban,No schooling,0,1,0,1,1,3,Fewer than 1 per member,"Below matric, internet",4,2,0,1,0,Yes
165100510000004701,1648.70742054,Employed,-6,36,1,Coloured,Western Cape,Non-metro urban,Post-school certificate/diploma,1,1,0,1,1,3,Fewer than 1 per member,"Matric+, internet",4,2,0,1,2,No
165100510000007901,785.851889768,Employed,0,0,1,White,Western Cape,Non-metro urban,Post-school certificate/diploma,1,1,1,1,1,4,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
165100510000009501,848.077885854,Employed,-4,16,0,White,Western Cape,Non-metro urban,Degree,1,1,1,1,1,4,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
165100510000011101,686.584136618,Employed,-10,100,0,Coloured,Western Cape,Non-metro urban,Matric,1,1,1,1,1,4,Fewer than 1 per member,"Matric+, internet",4,0,1,1,0,No
165100640000000801,1175.07754822,Employed,3,9,0,Black African,Western Cape,Non-metro urban,No schooling,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,3,0,1.5,0,No
165100640000004201,499.608263629,Employed,14,196,1,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",1,0,0,0,0,No other working-age member
165100640000007601,839.630780639,Employed,12,144,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,0,1,0.3333333333333333,0,Yes
165100640000007601,839.630780639,Employed,14,196,1,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",4,0,1,0.3333333333333333,0,Yes
165100640000011001,761.114856262,Employed,21,441,1,Coloured,Western Cape,Non-metro urban,Matric,1,1,1,1,1,4,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
165100640000011001,761.114856262,Employed,-12,144,1,Coloured,Western Cape,Non-metro urban,Degree,1,1,1,1,1,4,1 or more per member,"Matric+, internet",3,0,0,0,0,Yes
165100640000014401,628.037845297,Employed,21,441,1,Coloured,Western Cape,Non-metro urban,Some secondary,0,0,1,1,1,3,1 or more per member,"Below matric, internet",2,0,0,0,0,Yes
165100640000017801,600.008957258,Employed,-10,100,1,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,1,1,3,1 or more per member,"Matric+, internet",3,0,1,0.5,0,No
165100790040000201,1612.03202625,Employed,4,16,0,Black African,Western Cape,Non-metro urban,No schooling,0,0,0,0,0,0,None,,2,0,0,0,0,No
165100790040000201,1612.03202625,Employed,3,9,1,Black African,Western Cape,Non-metro urban,Some secondary,0,0,0,0,0,0,None,,2,0,0,0,0,No
165100790040000401,1707.59871165,Employed,-8,64,0,Black African,Western Cape,Non-metro urban,Primary (Grade R-7),0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
165100790040000401,1707.59871165,Employed,-12,144,1,Black African,Western Cape,Non-metro urban,Primary (Grade R-7),0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
165100790040000801,2079.63256947,Employed,4,16,1,Black African,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,1,Yes
165100790040000801,2079.63256947,Employed,4,16,0,Black African,Western Cape,Non-metro urban,No schooling,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,0,Yes
165100790040000801,2079.63256947,Employed,-19,361,1,Black African,Western Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,1,0,0.25,1,No
165100790040001201,2209.87475505,Employed,3,9,0,Black African,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,0,Yes
165100790040001201,2209.87475505,Employed,9,81,0,Black African,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,1,0,0.25,0,Yes
165100790040001401,1352.50964113,Employed,-19,361,0,Black African,Western Cape,Non-metro urban,Primary (Grade R-7),0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
165100790040001401,1352.50964113,Employed,-17,289,0,Black African,Western Cape,Non-metro urban,Primary (Grade R-7),0,0,1,0,1,2,1 or more per member,"Below matric, internet",2,0,0,0,0,No
165100790040001601,976.453257493,Unemployed,5,25,1,Black African,Western Cape,Non-metro urban,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
165101390000013901,1994.11370907,Employed,-6,36,0,White,Western Cape,Farms,Matric,1,1,1,1,1,4,Fewer than 1 per member,"Matric+, internet",5,3,0,1.5,0,Yes
165101390000013901,1994.11370907,Employed,-7,49,1,White,Western Cape,Farms,Post-school certificate/diploma,1,1,1,1,1,4,Fewer than 1 per member,"Matric+, internet",5,3,0,1.5,3,Yes
165101390000021801,1937.50679945,Employed,9,81,0,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,0,0.4,0,Yes
165101390000021801,1937.50679945,Employed,-17,289,0,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",7,2,0,0.4,0,Yes
165101390000029701,896.081371471,Employed,-8,64,0,Coloured,Western Cape,Farms,Primary (Grade R-7),0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
165101390000037601,1305.96668118,Employed,16,256,0,Black African,Western Cape,Farms,Primary (Grade R-7),0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",2,0,0,0,0,Yes
165101390000037601,1305.96668118,Employed,-13,169,0,Black African,Western Cape,Farms,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",2,0,0,0,0,No
165101390000045501,1240.67976562,Employed,-1,1,0,Black African,Western Cape,Farms,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
165101390000053401,1139.79439443,Employed,-11,121,0,Black African,Western Cape,Farms,Some secondary,0,0,1,0,1,2,1 or more per member,"Below matric, internet",1,0,0,0,0,No other working-age member
165101650000005201,1083.92497885,Employed,-12,144,1,Black African,Western Cape,Farms,Some secondary,0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
165101650000014101,1213.75441703,Employed,-10,100,0,Black African,Western Cape,Farms,Some secondary,0,0,0,0,0,0,None,,1,0,0,0,0,No other working-age member
165101790000005201,847.638441304,Unemployed,11,121,1,Coloured,Western Cape,Farms,Primary (Grade R-7),0,0,1,0,1,1,None,"Below matric, internet",4,2,1,3,2,No other working-age member
166100310000007801,1698.59868483,Employed,1,1,0,White,Western Cape,Farms,Post-school certificate/diploma,1,1,1,1,1,4,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,0,Yes
166100310000007801,1698.59868483,Employed,0,0,1,White,Western Cape,Farms,Post-school certificate/diploma,1,1,1,1,1,4,Fewer than 1 per member,"Matric+, internet",4,1,0,0.3333333333333333,1,Yes
166100310000015201,1784.10189507,Employed,17,289,0,Coloured,Western Cape,Farms,Primary (Grade R-7),0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",8,2,0,0.3333333333333333,0,Yes
166100310000015201,1784.10189507,Employed,-9,81,0,Coloured,Western Cape,Farms,Matric,1,0,1,1,1,3,Fewer than 1 per member,"Matric+, internet",8,2,0,0.3333333333333333,0,Yes
166100310000015201,1784.10189507,Unemployed,-18,324,1,Coloured,Western Cape,Farms,Some secondary,0,0,1,1,1,3,Fewer than 1 per member,"Below matric, internet",8,2,0,0.3333333333333333,2,Yes
166100310000022601,1443.12865204,Employed,-8,64,1,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,2,No
166100310000022601,1443.12865204,Employed,-9,81,0,Coloured,Western Cape,Farms,Primary (Grade R-7),0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",5,2,0,0.6666666666666666,0,No
166100310000026301,1245.72676864,Employed,9,81,0,Coloured,Western Cape,Farms,Primary (Grade R-7),0,0,0,0,0,0,None,,2,0,0,0,0,No
166100500000001201,810.198651669,Unemployed,16,256,1,Coloured,Western Cape,Non-metro urban,Primary (Grade R-7),0,0,0,0,0,0,None,,3,1,0,0.5,1,No
166100500000005001,1815.13852286,Employed,22,484,0,Coloured,Western Cape,Non-metro urban,Some secondary,0,1,1,0,1,3,Fewer than 1 per member,"Below matric, internet",7,2,0,0.4,0,Yes
166100500000005001,1815.13852286,Employed,-8,64,0,Coloured,Western Cape,Non-metro urban,Matric,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",7,2,0,0.4,0,Yes
166100500000005001,1815.13852286,Employed,-10,100,1,Coloured,Western Cape,Non-metro urban,Matric,1,1,1,0,1,3,Fewer than 1 per member,"Matric+, internet",7,2,0,0.4,2,Yes
166100500000005001,1815.13852286,Unemployed,-14,196,0,Coloured,Western Cape,Non-metro urban,Some secondary,0,1,1,0,1,3,Fewer than 1 per member,"Below matric, internet",7,2,0,0.4,0,Yes
166100500000008801,1419.56287643,Employed,-8,64,0,Coloured,Western Cape,Non-metro urban,Matric,1,0,1,0,1,2,Fewer than 1 per member,"Matric+, internet",5,2,0,0.6666666666666666,0,No
166100920000001801,1642.72945642,Employed,10,100,1,Black African,Western Cape,Non-metro urban,Degree,1,1,1,1,1,4,1 or more per member,"Matric+, internet",4,0,0,0,0,Yes
166100920000001801,1642.72945642,Employed,-15,225,1,Black African,Western Cape,Non-metro urban,Degree,1,1,1,1,1,4,1 or more per member,"Matric+, internet",4,0,0,0,0,Yes
166100920000005701,1566.64397442,Employed,-9,81,0,Coloured,Western Cape,Non-metro urban,Matric,1,1,1,1,1,4,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,0,Yes
166100920000005701,1566.64397442,Employed,-11,121,1,Coloured,Western Cape,Non-metro urban,Degree,1,1,1,1,1,4,Fewer than 1 per member,"Matric+, internet",3,1,0,0.5,1,Yes
166100920000017401,1197.26657493,Employed,7,49,1,Black African,Western Cape,Non-metro urban,Degree,1,1,1,1,1,4,1 or more per member,"Matric+, internet",3,0,0,0,0,No
166101210000001501,2121.60950634,Employed,-10,100,0,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",12,5,0,0.7142857142857143,0,Yes
166101210000001501,2121.60950634,Employed,4,16,1,Coloured,Western Cape,Farms,Primary (Grade R-7),0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",12,5,0,0.7142857142857143,5,Yes
166101210000001501,2121.60950634,Employed,-8,64,1,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",12,5,0,0.7142857142857143,5,Yes
166101210000001501,2121.60950634,Employed,-17,289,1,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",12,5,0,0.7142857142857143,5,Yes
166101210000001501,2121.60950634,Employed,-19,361,1,Coloured,Western Cape,Farms,Some secondary,0,0,1,0,1,2,Fewer than 1 per member,"Below matric, internet",12,5,0,0.7142857142857143,5,Yes
